cod_mun,alpha_mun_mean,alpha_mun_lo,alpha_mun_hi,alpha_mun_range,nome_municipio
1400282,12643.163242056316,5859.131965424803,19215.19147378556,13356.059508360755,1400282
1400308,15540.117482921494,8864.184169208256,22193.204486436178,13329.020317227922,1400308
1400407,12805.06953028949,6404.118482293164,19607.24843025059,13203.129947957426,1400407
1400456,13080.283425582415,6595.959952776226,19685.371762740342,13089.411809964116,1400456
1400472,16817.211989668278,10254.228936244606,23280.24280091295,13026.013864668344,1400472
1400506,19817.31426104396,12930.342341899746,26696.88261570527,13766.540273805525,1400506
1400605,14912.447523056186,8279.00273821458,21458.22917208796,13179.226433873378,1400605
1400704,10386.91716807739,3840.4398405445877,17054.67382342913,13214.233982884542,1400704
1500107,8157.386228066261,1376.5564333774228,14614.583450099464,13238.02701672204,1500107
1500131,10427.528264545645,3754.2042574982697,17257.595959641018,13503.391702142748,1500131
1500206,14389.230512986418,7621.207574669944,21060.11529881286,13438.907724142915,1500206
1500305,8605.426952703741,1750.1041606290576,15366.862401526874,13616.758240897816,1500305
1500347,14234.59940052632,7832.388916585662,20729.390941990507,12897.002025404845,1500347
1500404,10135.475345623165,3531.1427515500623,16566.845985648342,13035.70323409828,1500404
1500503,16660.08678821955,10152.762987328153,23341.258655363978,13188.495668035825,1500503
1500602,23288.722535669418,16503.595384078813,30314.52879962878,13810.933415549967,1500602
1500701,6730.60515663094,142.0969562753455,13370.167975892784,13228.071019617439,1500701
1500800,12828.047003615862,6024.021394413579,19586.78840461716,13562.76701020358,1500800
1500859,12129.34034587077,5685.8034294753215,18719.44866493785,13033.645235462527,1500859
1500909,6600.946419749258,241.73324732682354,13316.822826630985,13075.089579304162,1500909
1500958,8600.630756796172,1875.4995945923815,15250.252774739689,13374.753180147307,1500958
1501006,6880.643626615813,321.8517047352607,13625.903092128792,13304.05138739353,1501006
1501105,5972.4281229166645,-626.852727441742,12234.753378164029,12861.60610560577,1501105
1501204,7940.677757093184,1361.4430827127667,14707.56439176872,13346.121309055952,1501204
1501253,21458.34797697571,14759.574733787116,28001.29061929807,13241.715885510954,1501253
1501303,38330.158725538946,31705.075177828163,44771.48845167985,13066.413273851686,1501303
1501402,19445.54998115202,13010.520469070736,25885.803751489133,12875.283282418397,1501402
1501451,10621.728525369655,3960.9218115570534,17182.83039624583,13221.908584688777,1501451
1501501,20537.497387736126,14189.545863452504,27147.563810925134,12958.01794747263,1501501
1501576,9150.714546118412,2555.719206371386,15806.694255372757,13250.97504900137,1501576
1501600,7604.332631934698,985.1897245964805,14231.661265653058,13246.471541056577,1501600
1501709,8360.300773584178,1816.3001982443614,14980.716588265728,13164.416390021366,1501709
1501725,14534.440427243759,8166.666970750775,20976.387240597436,12809.72026984666,1501725
1501758,9550.514514571854,2704.167166208697,16436.247968223277,13732.08080201458,1501758
1501782,9601.865364823003,2839.31886597827,16541.854110085576,13702.535244107306,1501782
1501808,7018.984074542658,316.17197927227835,13753.925472974468,13437.75349370219,1501808
1501907,14602.186755558323,8306.824724394672,21014.670621059257,12707.845896664585,1501907
1501956,5323.4971312001035,-1249.9982430526818,11821.74347867433,13071.741721727012,1501956
1502004,7461.761396396672,800.8555400868702,13910.194500689888,13109.338960603018,1502004
1502103,7619.229519344473,664.8366391507112,14380.231008587834,13715.394369437123,1502103
1502152,223834.2690714265,217110.2836933071,230406.5721334667,13296.28844015958,1502152
1502202,14267.579024231445,7389.965794463132,20898.102901252696,13508.137106789563,1502202
1502301,8857.104389067254,2176.920175477832,15431.818232001326,13254.898056523494,1502301
1502400,16782.121192493563,9927.342911790329,23528.588605141817,13601.245693351488,1502400
1502509,7544.094815270899,1156.947459667588,14120.95783538,12964.010375712412,1502509
1502608,6336.612466857409,-527.2410267341812,13356.016985691667,13883.25801242585,1502608
1502707,10855.07600284267,4109.865286759271,17328.83307158509,13218.967784825818,1502707
1502756,8494.634889668438,1885.1547022753027,15242.786141397897,13357.631439122595,1502756
1502764,19364.049905254848,12970.831263305257,25926.73170853371,12955.900445228452,1502764
1502772,40457.05194349561,33992.246270695934,46907.21349855283,12914.967227856898,1502772
1502806,9668.994204150165,3164.5569230434608,16311.793783976671,13147.23686093321,1502806
1502855,8035.404210338474,1500.1168704205857,14749.142154652693,13249.025284232106,1502855
1502905,6816.886618094942,273.3388679233619,13767.36548502922,13494.02661710586,1502905
1502939,10391.471052093715,3947.3521892701374,17002.78414410015,13055.431954830014,1502939
1502954,10480.64444758547,3745.63072538944,17388.62879435331,13642.998068963869,1502954
1503002,7344.192220830932,748.1218999577678,14097.855115284923,13349.733215327155,1503002
1503044,17990.440784325743,11410.835542362762,24414.842184080357,13004.006641717595,1503044
1503077,8060.9649702469615,1651.478918203572,14545.871407045952,12894.392488842379,1503077
1503093,8705.626523268822,2134.0364601366896,15404.579514782974,13270.543054646285,1503093
1503101,6938.372337824528,208.32270284741278,13620.305086182509,13411.982383335097,1503101
1503200,8111.909026415977,1720.9127003920062,14675.469241548884,12954.556541156879,1503200
1503309,7268.756982890578,697.279412707112,13983.958372584773,13286.678959877661,1503309
1503408,9515.3836170268,2701.6345282039524,16261.09509986553,13559.460571661577,1503408
1503457,8888.248435322776,2252.03217785826,15482.336054255453,13230.303876397193,1503457
1503507,6312.736312228361,-677.4048873952975,13006.191863301063,13683.59675069636,1503507
1503606,16757.932765239762,10136.401430234555,23415.114884624458,13278.713454389903,1503606
1503705,9493.38689868607,2590.9231632565497,16395.288126298536,13804.364963041986,1503705
1503754,32714.74132369319,26053.641870300784,39275.32684534137,13221.684975040585,1503754
1503804,8015.9876386271935,1552.814147123206,14538.661216219834,12985.847069096628,1503804
1503903,17052.771907713766,10263.135059900262,23736.658977100473,13473.523917200211,1503903
1504000,13769.504177733093,7271.274565507716,20206.959965210397,12935.685399702681,1504000
1504059,9368.415196165022,2697.7700114963,16037.202532241516,13339.432520745217,1504059
1504109,8165.383208000204,1647.286479508418,14629.966666035623,12982.680186527205,1504109
1504208,28854.813065707134,22178.080359688407,35359.33226077234,13181.251901083931,1504208
1504307,7134.776482927181,363.44647661447647,14136.75423669445,13773.307760079975,1504307
1504406,7290.057418460345,798.8797733116913,13971.608280014892,13172.7285067032,1504406
1504422,12604.39877003322,5990.702540095591,19145.522852027276,13154.820311931686,1504422
1504455,17956.36772976249,11453.535334692104,24477.490553305997,13023.955218613894,1504455
1504505,5883.384601093608,-860.2676841440897,12367.308174258516,13227.575858402606,1504505
1504604,9620.45839950028,2889.7504559740623,16317.352793182818,13427.602337208755,1504604
1504703,10468.576435504236,3824.1382739113537,17030.842649250368,13206.704375339013,1504703
1504752,9967.497174603286,2305.9813564054202,17429.000635201963,15123.019278796542,1504752
1504802,10705.743802982923,4214.936018295213,17333.241076878483,13118.30505858327,1504802
1504901,6649.921140097863,86.58846530941406,13261.36355386915,13174.775088559736,1504901
1504950,9198.309590657755,2549.425780230485,15881.155344780465,13331.72956454998,1504950
1504976,8209.61084202777,1657.879701996811,14963.987065883186,13306.107363886375,1504976
1505007,7342.577232379049,875.4383046332453,13832.992968109178,12957.554663475932,1505007
1505031,21016.011668145875,13976.701583678167,27929.220406192693,13952.518822514527,1505031
1505064,10328.689104932722,3628.3178337676754,16845.3680989908,13217.050265223123,1505064
1505106,12201.451129165709,5300.862136457763,18738.859522520528,13437.997386062765,1505106
1505205,10925.260283535526,4235.720706151428,17713.943228577627,13478.2225224262,1505205
1505304,25265.418867388315,18827.232281145672,31791.532707597064,12964.300426451391,1505304
1505403,9424.348933126628,3007.4257966247933,15782.942017274467,12775.516220649673,1505403
1505437,19916.451720343135,13420.569286032322,26539.203124630196,13118.633838597874,1505437
1505486,11042.08884636676,4357.2986757510025,17671.385825718506,13314.087149967503,1505486
1505494,8271.86067223749,1755.7696470024284,14745.552640841699,12989.782993839272,1505494
1505502,23222.263859773513,16489.116804154975,29985.433521588522,13496.316717433547,1505502
1505536,110301.06006281279,103716.79037158271,117006.00311999033,13289.212748407619,1505536
1505551,13342.666316571984,7001.653565210883,19829.58851790101,12827.934952690128,1505551
1505601,6789.179157658609,426.56752971903416,13177.656093088213,12751.08856336918,1505601
1505635,14441.677458564565,7594.06116369772,20952.086398335272,13358.025234637553,1505635
1505650,7864.122558697816,1074.9389775247737,14697.138302785756,13622.199325260983,1505650
1505700,6781.354029836926,240.06906077387848,13184.356936364882,12944.287875591004,1505700
1505809,10314.417335086846,3796.590668944607,17037.525114153035,13240.934445208428,1505809
1505908,6869.965642190512,156.18622392307947,13708.752449599726,13552.566225676646,1505908
1506005,9134.964909330143,2430.719166233112,15938.114950448207,13507.395784215096,1506005
1506104,13191.851865877956,6555.635182271358,20095.00819645181,13539.373014180452,1506104
1506112,6511.219995487494,169.11855607553454,12973.3227943304,12804.204238254864,1506112
1506138,18465.82630390645,11784.810645213247,24959.982315876783,13175.171670663536,1506138
1506161,21357.90451086181,14531.157200648071,27988.89930188066,13457.74210123259,1506161
1506187,9980.830573218322,3396.0294371680798,16716.903023009618,13320.873585841538,1506187
1506195,6689.2284443914605,259.9413687701162,13173.80305245379,12913.861683683674,1506195
1506203,10062.798508211396,3640.9355805732685,16375.397377523004,12734.461796949736,1506203
1506302,6701.002767860689,96.28341478352078,13529.384255707939,13433.100840924419,1506302
1506351,7674.361691847954,844.8028136873593,14385.509559198956,13540.706745511596,1506351
1506401,6889.3980816040375,276.3512877644049,13421.495758194047,13145.144470429643,1506401
1506500,9751.040694286397,2631.2898661642926,16410.90872516959,13779.618859005297,1506500
1506559,7416.209134922139,597.7572448788312,14346.214439830246,13748.457194951416,1506559
1506583,17869.30114529518,11078.802225332915,24625.582776177314,13546.7805508444,1506583
1506609,11279.929906510186,4847.402389154748,17769.274704030362,12921.872314875614,1506609
1506708,10985.913700265588,4166.594172022619,17735.975086119368,13569.38091409675,1506708
1506807,14286.597993735359,7911.597558157088,20982.18011319935,13070.58255504226,1506807
1506906,6628.526456169046,45.31361532076267,13248.199541332513,13202.88592601175,1506906
1507003,9947.970946518084,3406.2121453970226,16485.07105378705,13078.858908390028,1507003
1507102,7146.559245924898,709.9453198821251,13529.316594148837,12819.371274266712,1507102
1507151,9474.780663805792,2704.3236159792123,16133.195222412385,13428.871606433173,1507151
1507201,9126.798654373442,2429.4125786524637,15802.098116525942,13372.685537873478,1507201
1507300,10179.001075187907,3686.0953895485554,16926.965907196358,13240.870517647803,1507300
1507409,11864.070968285661,5139.5778672946935,18717.17737438049,13577.599507085797,1507409
1507458,15655.236502943257,8861.15849020593,22160.266695298073,13299.108205092143,1507458
1507466,6978.278648532818,295.3196162226851,13521.66823727951,13226.348621056824,1507466
1507474,6514.512619022564,232.3479042459899,13193.291129308327,12960.943225062338,1507474
1507508,8395.482025667052,1666.6371077668543,15170.763583887714,13504.12647612086,1507508
1507607,10561.594143973163,3887.4653943209723,17083.878961911312,13196.41356759034,1507607
1507706,7205.713634982279,603.153427905189,13724.818325403614,13121.664897498425,1507706
1507755,16051.158111402328,9460.001855597731,22581.84202186702,13121.84016626929,1507755
1507805,10868.315567292073,4466.065594538227,17242.918725763786,12776.853131225558,1507805
1507904,7008.909637346683,76.06235482527761,13976.39299707837,13900.330642253093,1507904
1507953,8378.080731453638,1641.5823453644875,15141.457718117228,13499.87537275274,1507953
1507961,5965.970703791965,-717.5144193445885,12549.581341160385,13267.095760504973,1507961
1507979,21007.196250316978,14411.895202757452,27532.704486894927,13120.809284137475,1507979
1508001,10127.75507215152,3745.0977266958516,16702.554123301656,12957.456396605805,1508001
1508035,7105.595157202331,639.8415294769928,13877.60783470962,13237.766305232628,1508035
1508050,13124.704648924173,6419.485786658345,19642.626384418905,13223.140597760561,1508050
1508084,17313.284854914633,10621.982595260677,24030.061417837213,13408.078822576535,1508084
1508100,40108.24580007936,33657.952848605004,46547.721744066985,12889.76889546198,1508100
1508126,23331.267486069086,16782.353777494835,29969.53761601745,13187.183838522615,1508126
1508159,11190.867780976876,4642.780287215485,17699.277537150316,13056.49724993483,1508159
1508209,6871.810590261793,184.67189571643107,13529.120138541546,13344.448242825116,1508209
1508308,8225.07365615287,1723.468857594171,14626.778065624363,12903.309208030192,1508308
1508357,122733.43728590141,115981.7600059846,129435.23754963613,13453.477543651534,1508357
1508407,23375.600682311877,16681.64026445549,30127.884666984995,13446.244402529504,1508407
1600055,12750.451744544363,6034.3779698664575,19443.982443698573,13409.604473832114,1600055
1600105,15648.703077236241,9253.180286280996,22109.144258033237,12855.96397175224,1600105
1600154,21830.223598872366,15304.89043114393,28614.804455716712,13309.914024572783,1600154
1600204,14098.078845349795,7667.545803780052,20364.214456150858,12696.668652370805,1600204
1600212,12287.376981251082,5650.0959095229855,19277.99820408385,13627.902294560867,1600212
1600238,44040.101984450164,37547.71018492407,50364.97297045522,12817.262785531151,1600238
1600253,11992.737176749348,5566.7973386253225,18425.490231115346,12858.692892490024,1600253
1600279,15200.019594961557,8767.186354639724,21633.014675450817,12865.828320811093,1600279
1600303,19954.4800245088,13521.601919490573,26694.837356214928,13173.235436724355,1600303
1600402,12230.60363011831,5804.525915140894,18631.74935901836,12827.223443877465,1600402
1600501,14090.741645125303,7838.338715918272,20499.041463957135,12660.702748038864,1600501
1600535,15060.739532210811,8420.13511058535,21528.000710210723,13107.865599625373,1600535
1600550,13338.197309177709,6571.367884595662,20112.48628754963,13541.118402953967,1600550
1600600,16313.300851453432,9713.415168425801,22764.304761186817,13050.889592761016,1600600
1600709,12109.579527346494,5677.025112254307,18818.4219972438,13141.396884989494,1600709
1600808,11628.161669346468,4714.550135763835,18348.392203728883,13633.842067965048,1600808
1700251,17906.374228094115,11213.846834886901,24451.86576213983,13238.01892725293,1700251
1700301,18614.70445766146,11807.477140339604,25186.744517951956,13379.267377612352,1700301
1700350,23682.219927600632,17087.09300528722,30486.41330477125,13399.320299484029,1700350
1700400,18486.19161673402,12037.100630865165,24862.973911608602,12825.873280743437,1700400
1700707,32705.349756780404,26029.848944741614,39354.97149952289,13325.12255478128,1700707
1701002,11313.982966541178,4738.070573749275,17891.3682405979,13153.297666848626,1701002
1701051,10510.049693816156,3576.7656494855523,17204.110255703814,13627.344606218261,1701051
1701101,21200.88530249137,14703.166146994734,27891.56721396856,13188.401066973825,1701101
1701309,10526.992802392997,3711.378466334511,17338.380583800783,13627.002117466272,1701309
1701903,16094.39223750546,9550.327374021568,22715.342831234393,13165.015457212825,1701903
1702000,22810.72453583634,15934.925861430844,29757.687532764907,13822.761671334063,1702000
1702109,20788.356966623047,14215.314461579454,27372.830944469835,13157.516482890382,1702109
1702158,11277.293056704613,4759.05464970298,17899.68070253617,13140.626052833191,1702158
1702208,10348.084252853232,3776.045276437649,17158.842068699494,13382.796792261845,1702208
1702307,22560.43087654827,15654.36951147179,29089.30338519255,13434.93387372076,1702307
1702406,14874.028881571727,8268.147742731411,21552.074129711313,13283.926386979902,1702406
1702554,11788.92369152195,5067.039312068747,18450.460097515537,13383.42078544679,1702554
1702703,10666.27964974574,4035.375324159843,17206.638601562692,13171.26327740285,1702703
1702901,10273.082214966906,3700.628169234505,17108.130951182775,13407.50278194827,1702901
1703008,9386.676452692063,3018.608007011019,15753.521830801217,12734.913823790199,1703008
1703057,26791.104553904865,19975.29578091554,33484.21318835402,13508.91740743848,1703057
1703073,12153.656409603867,5733.954253669157,18940.142776597604,13206.188522928447,1703073
1703107,13338.456726158834,6804.5603329827945,20094.37678344611,13289.816450463317,1703107
1703206,14707.777664142437,8253.314273742828,21141.53808500151,12888.223811258682,1703206
1703305,15940.209815994634,9620.375280053639,22344.595574023922,12724.220293970284,1703305
1703602,17901.66293210628,11398.724444500122,24397.866399609513,12999.141955109391,1703602
1703701,23523.873985523398,16962.23534693274,29840.11388860355,12877.878541670812,1703701
1703800,8212.13113257657,1602.0997588746295,14962.118358503058,13360.018599628427,1703800
1703826,11524.65716092218,4633.845784834311,18080.89121955504,13447.045434720729,1703826
1703842,36746.773659999206,30113.027546099096,43506.86352020691,13393.835974107817,1703842
1703867,60513.55356984351,53687.41030958461,67123.80651526237,13436.396205677767,1703867
1703883,14284.953232383768,7669.77371201999,21023.68819275858,13353.91448073859,1703883
1703891,8710.163674946209,2115.626894596428,15280.375191783192,13164.748297186765,1703891
1703909,27231.05529765701,20932.59413396883,33825.9932155905,12893.399081621668,1703909
1704105,11866.718263988354,5206.4794534814855,18685.341963843974,13478.862510362487,1704105
1704600,15591.289506648525,8985.331068507521,22339.81279053987,13354.481722032348,1704600
1705102,19108.685034056787,12543.791597030793,25928.072643657615,13384.281046626822,1705102
1705508,17452.063707989677,10801.91749787925,24144.954580400212,13343.037082520961,1705508
1705557,11907.468155624356,5401.670798685237,18498.7347648825,13097.063966197264,1705557
1705607,11064.557993710694,4450.007840358711,17887.375031557538,13437.367191198828,1705607
1706001,15985.470421645385,9331.689299233125,22576.68225465705,13244.992955423926,1706001
1706100,14544.14535315439,7740.3952377551,21387.28842711812,13646.893189363022,1706100
1706258,23138.185548889905,16400.03532069391,29871.749646587887,13471.714325893976,1706258
1706506,20724.479811080786,14031.372845551678,27350.935766250128,13319.56292069845,1706506
1707009,17846.752616739333,11270.463069172141,24307.734506918303,13037.271437746162,1707009
1707108,16465.20320644404,9713.441288888298,23364.946511129518,13651.50522224122,1707108
1707207,13388.677622674079,6717.066952372128,20018.804777407942,13301.737825035814,1707207
1707306,23755.63185174407,17295.198925930265,30344.751526941858,13049.552601011594,1707306
1707405,7850.670804320503,1593.7343286326468,14217.654408086306,12623.92007945366,1707405
1707553,15332.77128643532,8670.513742645213,21931.845549210684,13261.331806565471,1707553
1707652,27297.462815429608,20670.72430613228,33939.22270627808,13268.4984001458,1707652
1707702,10724.083175655029,4040.7722255736026,17205.18093364943,13164.408708075827,1707702
1708205,22675.583808594918,16129.209332100356,29428.85173579878,13299.642403698424,1708205
1708254,54339.02537948361,47590.22203361118,60944.31991050548,13354.097876894302,1708254
1708304,14358.687978766853,7648.419487028249,21277.349952995784,13628.930465967536,1708304
1709005,11082.951170037497,4510.712922560766,18075.186436169093,13564.473513608327,1709005
1709302,21458.686002567338,14913.180864232296,27762.003115334304,12848.822251102009,1709302
1709500,22801.621904225532,16129.276967891743,29494.15937618188,13364.882408290137,1709500
1709807,16181.89615279937,9712.50803694884,22770.73121867502,13058.22318172618,1709807
1710508,12495.581413245094,5560.064243185246,19107.32117525312,13547.256932067874,1710508
1710706,9567.30565374747,2581.3910005648104,16571.034837695417,13989.643837130607,1710706
1710904,18331.60834573362,11909.636356265584,24861.147159502845,12951.510803237261,1710904
1711100,16513.458839937528,10190.45124440826,23095.661443568613,12905.210199160354,1711100
1711506,14188.760983995862,7592.746224097345,21015.892916221772,13423.146692124428,1711506
1711803,13094.65494911752,6393.230937755572,19762.446071150105,13369.215133394533,1711803
1711902,38336.232100822745,31960.967774764176,44805.08526288877,12844.117488124597,1711902
1711951,10564.775787700204,3887.013946992367,17224.70449196285,13337.690544970483,1711951
1712009,17331.892257187104,10730.652616639678,24016.57589512475,13285.923278485074,1712009
1712157,19646.893791305632,13038.49335373525,26279.981872775268,13241.488519040018,1712157
1712405,9438.151615445293,3085.0390868320287,16039.943084331566,12954.903997499538,1712405
1712454,14211.802771369052,7678.231376411991,20867.745392644738,13189.514016232748,1712454
1712504,21305.639750917428,14896.356408608726,27957.033488125973,13060.677079517247,1712504
1712702,50739.4249290319,44375.65021690385,57365.82166295694,12990.171446053093,1712702
1712801,9832.530724902037,3174.4215045956757,16458.2474296084,13283.825925012725,1712801
1713205,26849.678769733888,19883.424934436323,33742.356389499604,13858.93145506328,1713205
1713304,16192.615934191575,9357.360773886308,23129.389289821625,13772.028515935317,1713304
1713601,18066.303674973035,11547.699804074588,24624.114802805758,13076.41499873117,1713601
1713700,15537.84508991873,8744.898854569356,22293.859274155933,13548.960419586578,1713700
1713809,10368.83176437937,3511.1905044382975,17184.107304554444,13672.916800116145,1713809
1713957,11987.953963077549,5598.280579507949,18424.85070047199,12826.570120964041,1713957
1714203,14400.581399957453,7779.932997547959,21103.13136682656,13323.198369278602,1714203
1714302,10415.658372003565,3491.2973334720577,17187.463539161392,13696.166205689335,1714302
1714880,21237.177435300247,14526.19016568432,28110.701936519617,13584.511770835297,1714880
1715002,11957.091042531718,5191.80936481765,18777.411911088828,13585.602546271177,1715002
1715101,11117.595327813131,4217.464378939754,18091.491977890906,13874.027598951152,1715101
1715150,10764.777539453227,4127.24643683743,17615.240951041105,13487.994514203674,1715150
1715259,14040.301774906871,7698.39421030414,20395.496573942146,12697.102363638005,1715259
1715507,17121.128504560755,10511.805265402096,23656.945876104564,13145.140610702469,1715507
1715705,14435.188388771034,7708.548561344851,21132.756308156826,13424.207746811975,1715705
1715754,13995.44609087509,7444.080881530122,20370.527310198162,12926.446428668041,1715754
1716109,21547.68991703605,15069.556298007348,28051.272106604545,12981.715808597197,1716109
1716208,22571.949070635823,16122.263232746647,28941.209196274685,12818.945963528038,1716208
1716307,12670.412683351213,5869.985333209734,19410.771110208403,13540.78577699867,1716307
1716505,39729.09458205197,33137.250255964966,46226.33960395811,13089.089347993147,1716505
1716604,47224.21563208997,40605.54728655706,53797.231996987364,13191.684710430301,1716604
1716653,12679.994322241568,5925.206307732612,19406.910175561276,13481.703867828663,1716653
1716703,14741.421632405325,7879.510720708163,21578.161109890192,13698.650389182028,1716703
1717008,11037.035569997623,4609.998014411093,17575.395349152277,12965.397334741185,1717008
1717206,15836.48625752511,9299.706805582699,22417.036430096075,13117.329624513377,1717206
1717503,20203.172317539385,13363.8899367741,26825.603075426585,13461.713138652485,1717503
1717800,9447.162285840526,3017.0175988155124,15964.837554208396,12947.819955392883,1717800
1717909,9768.925830364045,3182.414193968159,16456.641571460117,13274.227377491958,1717909
1718006,9605.381877962664,2826.802115598033,16355.812996103237,13529.010880505204,1718006
1718204,29536.77744411802,22923.364041584082,36128.71132675265,13205.34728516857,1718204
1718303,7991.946668198982,1466.4786529884066,14692.794380589494,13226.315727601088,1718303
1718402,14448.380543991838,8036.8240227123415,20892.759291515544,12855.935268803201,1718402
1718451,20071.32987539461,13408.619054057148,26899.31857192188,13490.699517864734,1718451
1718501,10161.9722229001,3630.4765976360586,16750.70077799473,13120.224180358673,1718501
1718550,9726.922945542947,3316.188434052071,16278.788624116032,12962.60019006396,1718550
1718659,9451.150051517921,2827.499646644802,15694.444039387052,12866.94439274225,1718659
1718709,15574.75419673295,8815.168948295744,22308.518199677572,13493.349251381827,1718709
1718758,9673.414207487316,3028.0832549306037,16394.180960713842,13366.097705783239,1718758
1718808,10148.446228714685,3664.136683423075,17109.224127114827,13445.087443691751,1718808
1718840,19051.162871135002,12262.874973714743,25866.91211681618,13604.037143101437,1718840
1718865,14201.889982558872,7506.186932543367,20715.393984554416,13209.207052011048,1718865
1718881,15876.255318078947,9088.635898963123,22544.42615768074,13455.790258717618,1718881
1718899,30360.410888760114,23913.16543432006,36788.71956645339,12875.554132133326,1718899
1718907,26154.72178066301,19573.80815810106,32775.08744045821,13201.279282357147,1718907
1719004,10503.279304032843,3732.1187000953837,17136.5181238502,13404.399423754818,1719004
1720002,11050.554566710154,4199.008213321637,17744.029220431352,13545.021007109714,1720002
1720101,9142.095141927246,2513.320542136624,15575.788939129656,13062.468396993032,1720101
1720150,12291.647752762123,5673.4502862426225,18992.624578403105,13319.174292160482,1720150
1720200,9707.938799936359,3216.8470260962895,16051.633587548107,12834.786561451818,1720200
1720259,11012.601460984577,4196.86260115444,17757.239512706812,13560.376911552372,1720259
1720309,8957.482828447308,2207.320084426373,15571.964694011416,13364.644609585044,1720309
1720499,20819.38632764336,14264.310640310132,27544.892319516453,13280.581679206321,1720499
1720655,23762.240164454946,17333.253041663153,30355.389184096686,13022.136142433534,1720655
1720804,9412.469863433593,2864.8009215129528,16262.595279484258,13397.794357971305,1720804
1720853,45670.268957526285,38885.55434174484,52260.0271774518,13374.472835706954,1720853
1720903,13393.221463839389,6517.419839087304,20150.348283469826,13632.928444382522,1720903
1720937,10593.767031661042,4021.26577668434,17323.952845321528,13302.687068637188,1720937
1720978,26559.927591493124,19789.776597067925,33292.26592955239,13502.489332484467,1720978
1721000,26750.20023052841,20152.63944222995,33410.802615205794,13258.163172975845,1721000
1721109,10691.085073458478,4060.695887892113,17367.864186901705,13307.16829900959,1721109
1721208,11440.433304650267,4659.301524095693,18095.398060243973,13436.096536148281,1721208
1721257,33203.10831463886,26791.586348345285,39706.80474794797,12915.218399602687,1721257
1721307,11177.803697526324,4450.120530227501,17836.37264941592,13386.252119188419,1721307
1722081,11868.418147917582,5245.820158279014,18588.49261990307,13342.672461624057,1722081
1722107,26512.692139324103,19692.79782687913,33277.48676961145,13584.688942732322,1722107
2100055,18543.09564487729,11910.415040346632,25264.58871635987,13354.173676013239,2100055
2100105,6867.853453518664,523.7165261204185,13323.06263005966,12799.34610393924,2100105
2100154,5885.011090210405,-940.7018782851541,12674.230942270948,13614.932820556101,2100154
2100204,5522.413330858362,-1318.989603472526,12261.450725389526,13580.440328862052,2100204
2100303,6625.706973150842,31.09741542840124,13274.264436501453,13243.167021073052,2100303
2100402,5944.4488103524145,-783.7540661108827,12603.375662883504,13387.129728994387,2100402
2100436,8020.15354442959,1331.1499578521355,14497.774448777101,13166.624490924965,2100436
2100477,5686.84374855912,-976.0263177140521,12324.361182958557,13300.387500672608,2100477
2100501,26845.735433977814,20187.04293110852,33591.04392794196,13404.000996833438,2100501
2100550,6637.441513097509,444.6264731248922,12937.944959659459,12493.318486534567,2100550
2100600,6561.626940569304,133.82552408356622,13088.916058739163,12955.090534655597,2100600
2100709,6063.798440723657,-678.094684943119,12660.1706060874,13338.265291030519,2100709
2100808,7985.742582711403,1137.826196069632,14703.924416322072,13566.09822025244,2100808
2100832,5652.479684487021,-947.5913541109866,12026.052329618278,12973.643683729264,2100832
2100873,4987.232589617181,-1384.1460751972056,11941.418346572022,13325.564421769228,2100873
2100907,5478.760781546496,-1096.4437039525073,12151.009927137155,13247.453631089662,2100907
2100956,6493.320618074819,-48.609863674898,12761.998974403203,12810.6088380781,2100956
2101004,7542.64718351354,1231.320461033387,13864.539306861176,12633.218845827789,2101004
2101103,5749.331650959826,-794.0381791999832,12385.155392615581,13179.193571815564,2101103
2101202,10484.3300751346,4145.537873896958,16750.6915645571,12605.15369066014,2101202
2101251,19484.76806557441,12734.306018940948,26102.08848606456,13367.782467123612,2101251
2101301,5265.586471754891,-1321.996722503664,11847.257812314761,13169.254534818425,2101301
2101350,5790.684923486084,-656.4676147435746,12291.646175432581,12948.113790176156,2101350
2101400,32589.551720037918,25783.131275961274,39256.03927467219,13472.907998710918,2101400
2101509,9880.817011998812,3416.829491024009,16447.002013900532,13030.172522876523,2101509
2101608,7143.640807025011,478.32595094876496,13842.025688281548,13363.699737332783,2101608
2101707,6950.870063254727,727.3084986457173,13526.8304430166,12799.521944370883,2101707
2101731,6002.847776157278,-284.0967822836028,12481.827457791698,12765.924240075301,2101731
2101772,6465.553683662513,-211.6142016717392,13019.865832171543,13231.480033843281,2101772
2101806,6990.522094364219,516.5541603759274,13299.768291816079,12783.214131440152,2101806
2101905,5199.649365836427,-1439.2902704091505,11620.655767012278,13059.946037421429,2101905
2101939,8444.014608631549,1903.1083079396326,15069.075121638502,13165.96681369887,2101939
2101970,6186.736934963508,-637.288597753428,12731.0665175338,13368.355115287228,2101970
2102002,6909.489538736393,483.30143575605115,13350.249586070942,12866.94815031489,2102002
2102036,7770.6069012081725,1443.167336542658,14234.508207881154,12791.340871338496,2102036
2102077,5519.743454776481,-1343.1575163905848,12080.593765608348,13423.751281998933,2102077
2102101,7103.994709063707,403.21454726691746,13848.890573765564,13445.676026498646,2102101
2102150,7482.640427506989,1256.9108140912385,13797.342304588668,12540.43149049743,2102150
2102200,6423.741789227357,-314.05396703254047,12991.42874153316,13305.4827085657,2102200
